FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,ST,ZIP,LATITUDE,LONGITUDE,CHEMICAL
MONOTECH OF MISSISSIPPI,27 CR 342,IUKA,TISHOMINGO,MS,38852,34.953034,-88.250293,CHROMIUM
PARKER HANNIFIN (FLUID CONTROL DIV),147 W HOY RD,MADISON,MADISON,MS,39110,32.465104,-90.111334,AMMONIA
CHAMPION TECHNOLOGIES INC,3870 HWY 84 E,LAUREL,WAYNE,MS,39443,31.70656,-88.94009,XYLENE (MIXED ISOMERS)
CHAMPION TECHNOLOGIES INC,3870 HWY 84 E,LAUREL,WAYNE,MS,39443,31.70656,-88.94009,ETHYLBENZENE
CHAMPION TECHNOLOGIES INC,3870 HWY 84 E,LAUREL,WAYNE,MS,39443,31.70656,-88.94009,"1,2,4-TRIMETHYLBENZENE"
ROSEBURG TAYLORSVILLE PARTICLEBOARD,105F SCR 25,TAYLORSVILLE,SMITH,MS,39168,31.83524,-89.46951,FORMALDEHYDE
WARING OIL CO,630 HWY 80 E,JACKSON,RANKIN,MS,39208,32.280193,-90.170597,N-HEXANE
ESCO CORP,9098 EASTSIDE DR EXT.,NEWTON,NEWTON,MS,39345,32.352056,-89.133472,DIISOCYANATES
MISSISSIPPI POWER CO - PLANT DANIEL,13201 HWY 63 N,MOSS POINT,JACKSON,MS,39562,30.530331,-88.556208,HYDRAZINE
MISSISSIPPI POWER CO - PLANT DANIEL,13201 HWY 63 N,MOSS POINT,JACKSON,MS,39562,30.530331,-88.556208,AMMONIA
MISSISSIPPI POWER CO - PLANT DANIEL,13201 HWY 63 N,MOSS POINT,JACKSON,MS,39562,30.530331,-88.556208,MERCURY COMPOUNDS
MISSISSIPPI POWER CO - PLANT DANIEL,13201 HWY 63 N,MOSS POINT,JACKSON,MS,39562,30.530331,-88.556208,LEAD COMPOUNDS
MISSISSIPPI POWER CO - PLANT DANIEL,13201 HWY 63 N,MOSS POINT,JACKSON,MS,39562,30.530331,-88.556208,DIOXIN AND DIOXIN-LIKE COMPOUNDS
CAMERON RIG SOLUTIONS,500 LETOURNEAU RD,VICKSBURG,WARREN,MS,39180,32.215528,-90.943889,MANGANESE
EKA CHEMICALS INC,4374 NASHVILLE FERRY RD E,COLUMBUS,LOWNDES,MS,39702,33.421972,-88.403889,"HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS"" ONLY)"""
PROTEIN PRODUCTS INC,1042 MISSISSIPPI HWY 3,SUNFLOWER,SUNFLOWER,MS,38778,33.491083,-90.519333,NITRATE COMPOUNDS
CARPENTER CO,184 LIPFORD RD,VERONA,LEE,MS,38879,34.192205,-88.725422,"TOLUENE-2,6-DIISOCYANATE"
RAIN CII CARBON LLC - PURVIS CALCINING PLANT,863 OLD RICHBURG RD,PURVIS,LAMAR,MS,39475,31.1803,-89.386117,"SULFURIC ACID (1994 AND AFTER ACID AEROSOLS"" ONLY)"""
RAIN CII CARBON LLC - PURVIS CALCINING PLANT,863 OLD RICHBURG RD,PURVIS,LAMAR,MS,39475,31.1803,-89.386117,POLYCYCLIC AROMATIC COMPOUNDS
FXI INC,154 LIPFORD RD,VERONA,LEE,MS,38879,34.19303,-88.7255,DIISOCYANATES
HARTSON-KENNEDY CABINET TOP CO INC,10115 LORRAINE RD,GULFPORT,HARRISON,MS,39503,30.431256,-89.032474,CYCLOHEXANE
SOUTHWIRE CO,103 AIRPORT RD,STARKVILLE,OKTIBBEHA,MS,39759,33.436444,-88.846167,ANTIMONY COMPOUNDS
SOUTHWIRE CO,103 AIRPORT RD,STARKVILLE,OKTIBBEHA,MS,39759,33.436444,-88.846167,ZINC COMPOUNDS
MGC TERMINAL LLC,101 65TH AVE,MERIDIAN,LAUDERDALE,MS,39307,32.35265,-88.74441,BENZENE
MGC TERMINAL LLC,101 65TH AVE,MERIDIAN,LAUDERDALE,MS,39307,32.35265,-88.74441,NAPHTHALENE
WEBLAIN&SONS INC NATCHEZ ASPHALT PLANT,100 STATE PARK RD,NATCHEZ,ADAMS,MS,39120,31.568622,-91.232503,POLYCYCLIC AROMATIC COMPOUNDS
RESOLUTE FP US INC - GRENADA MILL,1000 PAPERMILL RD,GRENADA,GRENADA,MS,38901,33.794004,-89.816475,DIOXIN AND DIOXIN-LIKE COMPOUNDS
AXEL AMERICAS LLC,150 CRUTCHERROAD,ROSEDALE,BOLIVAR,MS,38769,33.84365,-90.954586,DIISOCYANATES
HUNT SOUTHLAND REFINING CO - SANDERSVILLE,177 HANEY RD HWY 11 N (2MI N OF SVILLE),HEIDELBERG,JONES,MS,39439,31.814461,-89.008903,NAPHTHALENE
HUNT SOUTHLAND REFINING CO - SANDERSVILLE,177 HANEY RD HWY 11 N (2MI N OF SVILLE),HEIDELBERG,JONES,MS,39439,31.814461,-89.008903,HYDROGEN SULFIDE
HUNT SOUTHLAND REFINING CO - SANDERSVILLE,177 HANEY RD HWY 11 N (2MI N OF SVILLE),HEIDELBERG,JONES,MS,39439,31.814461,-89.008903,N-HEXANE
GEO SPECIALTY CHEMICALS INC CENTREVILLE PLANT,700 HWY 33 S,CENTREVILLE,WILKINSON,MS,39631,31.071083,-91.079944,FORMALDEHYDE
GEO SPECIALTY CHEMICALS INC CENTREVILLE PLANT,700 HWY 33 S,CENTREVILLE,WILKINSON,MS,39631,31.071083,-91.079944,EPICHLOROHYDRIN
US ARMY NATIONAL GUARD CAMP MCCAIN RANGES,3152 JAMES H. BIDDY RD,GRENADA,GRENADA,MS,38901,33.69787,-89.71301,LEAD
MONOTECH OF MISSISSIPPI - FULTON,110 ACCESS RD,FULTON,ITAWAMBA,MS,38843,34.245876,-88.404582,MANGANESE
MISSISSIPPI POWER CO - PLANT WATSON,INTERSTATE 10 & LORRAINE RD,GULFPORT,HARRISON,MS,39502,30.439484,-89.027109,NICKEL COMPOUNDS
MISSISSIPPI POWER CO - PLANT WATSON,INTERSTATE 10 & LORRAINE RD,GULFPORT,HARRISON,MS,39502,30.439484,-89.027109,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)
MISSISSIPPI POWER CO - PLANT WATSON,INTERSTATE 10 & LORRAINE RD,GULFPORT,HARRISON,MS,39502,30.439484,-89.027109,"HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS"" ONLY)"""
DUPONT DELISLE PLANT,7685 KILN-DELISLE RD,PASS CHRISTIAN,HARRISON,MS,395710430,30.380556,-89.307778,XYLENE (MIXED ISOMERS)
DUPONT DELISLE PLANT,7685 KILN-DELISLE RD,PASS CHRISTIAN,HARRISON,MS,395710430,30.380556,-89.307778,ZINC COMPOUNDS
DUPONT DELISLE PLANT,7685 KILN-DELISLE RD,PASS CHRISTIAN,HARRISON,MS,395710430,30.380556,-89.307778,TOLUENE
DUPONT DELISLE PLANT,7685 KILN-DELISLE RD,PASS CHRISTIAN,HARRISON,MS,395710430,30.380556,-89.307778,"SULFURIC ACID (1994 AND AFTER ACID AEROSOLS"" ONLY)"""
DUPONT DELISLE PLANT,7685 KILN-DELISLE RD,PASS CHRISTIAN,HARRISON,MS,395710430,30.380556,-89.307778,NICKEL COMPOUNDS
RESINALL MISSISSIPPI INC,102 DIXIE PINE RD,HATTIESBURG,FORREST,MS,39401,31.295842,-89.274444,BENZENE
RESINALL MISSISSIPPI INC,102 DIXIE PINE RD,HATTIESBURG,FORREST,MS,39401,31.295842,-89.274444,NAPHTHALENE
UNIFIED BRANDS/GROEN,1055 MENDELL DAVIS DR,JACKSON,HINDS,MS,39272,32.167637,-90.262475,NICKEL
PLATTE CHEMICAL CO,917 PLATTE RD,GREENVILLE,WASHINGTON,MS,38704,33.416667,-91,N-METHYL-2-PYRROLIDONE
PLATTE CHEMICAL CO,917 PLATTE RD,GREENVILLE,WASHINGTON,MS,38704,33.416667,-91,CYFLUTHRIN
PLATTE CHEMICAL CO,917 PLATTE RD,GREENVILLE,WASHINGTON,MS,38704,33.416667,-91,NAPHTHALENE
PLATTE CHEMICAL CO,917 PLATTE RD,GREENVILLE,WASHINGTON,MS,38704,33.416667,-91,PROPICONAZOLE
COLUMBUS CELLULOSE FIBERS,4335 CARSON RD,COLUMBUS,LOWNDES,MS,39703,33.360815,-88.458046,FORMALDEHYDE
COLUMBUS CELLULOSE FIBERS,4335 CARSON RD,COLUMBUS,LOWNDES,MS,39703,33.360815,-88.458046,DIOXIN AND DIOXIN-LIKE COMPOUNDS
COLUMBUS CELLULOSE FIBERS,4335 CARSON RD,COLUMBUS,LOWNDES,MS,39703,33.360815,-88.458046,BARIUM COMPOUNDS
TAYLOR MACHINE WORKS INC,650 N CHURCH AVE,LOUISVILLE,WINSTON,MS,39339,33.136944,-89.063056,ETHYLENE GLYCOL
TAYLOR MACHINE WORKS INC,650 N CHURCH AVE,LOUISVILLE,WINSTON,MS,39339,33.136944,-89.063056,CHROMIUM
SOUTHERN CAST PRODUCTS INC,1010 WILE RD,MERIDIAN,LAUDERDALE,MS,393013644,32.41888,-88.63169,NICKEL
SOUTHERN CAST PRODUCTS INC,1010 WILE RD,MERIDIAN,LAUDERDALE,MS,393013644,32.41888,-88.63169,MANGANESE
VT HALTER MARINE - MPM OPERATIONS,7801 TRINITY DR,ESCATAWPA,JACKSON,MS,39552,30.453472,-88.556194,MANGANESE COMPOUNDS
ADVANCED INNOVATIONS EAST LLC,976 HWY 45,BALDWYN,LEE,MS,38824,34.48003,-88.665146,DIISOCYANATES
ADVANCED INNOVATIONS EAST LLC,976 HWY 45,BALDWYN,LEE,MS,38824,34.48003,-88.665146,TOLUENE DIISOCYANATE (MIXED ISOMERS)
MISSISSIPPI POLYMERS INC,2733 S HARPER RD,CORINTH,ALCORN,MS,38834,34.908639,-88.5295,ZINC COMPOUNDS
WARING OIL CO,431 PORT TERMINAL CIR,VICKSBURG,WARREN,MS,39183,32.38865,-90.88375,METHYL TERT-BUTYL ETHER
WARING OIL CO,431 PORT TERMINAL CIR,VICKSBURG,WARREN,MS,39183,32.38865,-90.88375,TOLUENE
WARING OIL CO,431 PORT TERMINAL CIR,VICKSBURG,WARREN,MS,39183,32.38865,-90.88375,ETHYLBENZENE
WARING OIL CO,431 PORT TERMINAL CIR,VICKSBURG,WARREN,MS,39183,32.38865,-90.88375,"1,2,4-TRIMETHYLBENZENE"
HOOD INDUSTRIES INC,915 INDUSTRIAL PARK RD,WAYNESBORO,WAYNE,MS,39367,31.653528,-88.628667,LEAD
HOOD INDUSTRIES INC,1945 S FIRST ST,WIGGINS,STONE,MS,39577,30.826403,-89.124461,DIOXIN AND DIOXIN-LIKE COMPOUNDS
R D MORROW SR GENERATING PLANT,304 OLD OKAHOLA SCHOOLHOUSE RD,PURVIS,LAMAR,MS,39475,31.213622,-89.397517,MERCURY COMPOUNDS
R D MORROW SR GENERATING PLANT,304 OLD OKAHOLA SCHOOLHOUSE RD,PURVIS,LAMAR,MS,39475,31.213622,-89.397517,"HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS"" ONLY)"""
BATESVILLE MANUFACTURING INC,310 CROWN RD,BATESVILLE,PANOLA,MS,38606,34.342083,-89.91725,ETHYLBENZENE
PRECOAT METALS,1095 MENDELL DAVIS DR,JACKSON,HINDS,MS,39272,32.166686,-90.262797,LEAD COMPOUNDS
PRECOAT METALS,1095 MENDELL DAVIS DR,JACKSON,HINDS,MS,39272,32.166686,-90.262797,"1,2,4-TRIMETHYLBENZENE"
PRECOAT METALS,1095 MENDELL DAVIS DR,JACKSON,HINDS,MS,39272,32.166686,-90.262797,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)
ERGON REFINING INC,2611 HAINING RD,VICKSBURG,WARREN,MS,39183,32.388369,-90.906375,POLYCYCLIC AROMATIC COMPOUNDS
ERGON REFINING INC,2611 HAINING RD,VICKSBURG,WARREN,MS,39183,32.388369,-90.906375,LEAD
CATERPILLAR INC HPE,36 COUNTY RD 166,OXFORD,LAFAYETTE,MS,38655,34.414583,-89.531472,MANGANESE
TYSON FARMS INC - CARTHAGE MS PROCESSING PLANT,3865 HWY 35N,CARTHAGE,LEAKE,MS,39051,32.825556,-89.534722,PERACETIC ACID
SEVERSTAL COLUMBUS LLC,1945 AIRPORT RD,COLUMBUS,LOWNDES,MS,39701,33.445,-88.575278,ALUMINUM (FUME OR DUST)
SEVERSTAL COLUMBUS LLC,1945 AIRPORT RD,COLUMBUS,LOWNDES,MS,39701,33.445,-88.575278,SODIUM NITRITE
MISSISSIPPI PHOSPHATES CORP,601 HWY 611,PASCAGOULA,JACKSON,MS,395810848,30.348056,-88.494139,HYDROGEN FLUORIDE
TYSON FARMS INC - NESHOBA COUNTY FEED MILL,1300 RD 2219,UNION,NESHOBA,MS,39365,32.590694,-89.1305,MANGANESE COMPOUNDS
FLEXSTEEL INDUSTRIES INC,212 INDUSTRIAL PARK RD,STARKVILLE,OKTIBBEHA,MS,39759,33.4444,-88.8375,XYLENE (MIXED ISOMERS)
FLEXSTEEL INDUSTRIES INC,212 INDUSTRIAL PARK RD,STARKVILLE,OKTIBBEHA,MS,39759,33.4444,-88.8375,"1,2,4-TRIMETHYLBENZENE"
HOWSE IMPLEMENTS CO INC,2013 HWY 184E,LAUREL,JONES,MS,39443,31.698914,-89.062242,NICKEL
AUTO PARTS MANUFACTURING MISSISSIPPI INC,100 TAB WAY,GUNTOWN,LEE,MS,38849,34.468861,-88.667583,NICKEL
AUTO PARTS MANUFACTURING MISSISSIPPI INC,100 TAB WAY,GUNTOWN,LEE,MS,38849,34.468861,-88.667583,MANGANESE
AUTO PARTS MANUFACTURING MISSISSIPPI INC,100 TAB WAY,GUNTOWN,LEE,MS,38849,34.468861,-88.667583,"1,2,4-TRIMETHYLBENZENE"
US NAVY - NAVAL SPECIAL WARFARE SMALL ARMS RANGE,UPPER GAINESVILLE RD,STENNIS SPACE CENTER,HANCOCK,MS,39529,30.35202,-89.64159,LEAD
PASLODE PONTOTOC,364 STAFFORD BLVD,PONTOTOC,PONTOTOC,MS,38863,34.267194,-89.014806,MANGANESE
B & B CONCRETE CO INC TUPELO DIV,130 N INDUSTRIAL RD,TUPELO,LEE,MS,38801,34.260872,-88.727623,LEAD
INTERNATIONAL PAPER - VICKSBURG MILL,3737 HWY 3 N,REDWOOD,WARREN,MS,39156,32.5278,-90.772239,POLYCYCLIC AROMATIC COMPOUNDS
INTERNATIONAL PAPER - VICKSBURG MILL,3737 HWY 3 N,REDWOOD,WARREN,MS,39156,32.5278,-90.772239,ZINC COMPOUNDS
THE COOPER TIRE CO,2205 MARTIN LUTHER KING DR,CLARKSDALE,COAHOMA,MS,38614,34.206683,-90.548625,ZINC COMPOUNDS
WEYERHAEUSER NR CO - PHILADELPHIA LUMBER,1016 WEYERHAEUSER RD,PHILADELPHIA,NESHOBA,MS,39350,32.758056,-89.124806,METHANOL
CHANNEL CHEMICAL CORP,14373 SEAWAY RD,GULFPORT,HARRISON,MS,39503,30.43433,-89.08086,ACETOPHENONE
CHANNEL CHEMICAL CORP,14373 SEAWAY RD,GULFPORT,HARRISON,MS,39503,30.43433,-89.08086,FORMALDEHYDE
METAL COATERS,951 PRISOCK RD,JACKSON,HINDS,MS,39272,32.159461,-90.258342,ETHYLBENZENE
METAL COATERS,951 PRISOCK RD,JACKSON,HINDS,MS,39272,32.159461,-90.258342,CERTAIN GLYCOL ETHERS
AZZ GALVANIZING SERVICES-JACKSON,106 AZTEC DR,RICHLAND,RANKIN,MS,39218,32.22406,-90.16332,LEAD
THE COOPER TIRE CO,1804 S GREEN ST,TUPELO,LEE,MS,38804,34.232361,-88.710611,COBALT COMPOUNDS
AXIALL LLC -  PRAIRIE,10068 SUMMIT DR,PRAIRIE,MONROE,MS,39756,33.804336,-88.640433,ZINC COMPOUNDS
VALVOLINE,720 VAIDEN DR,HERNANDO,DESOTO,MS,38632,34.815833,-89.976389,HYDROGEN FLUORIDE
VALVOLINE,720 VAIDEN DR,HERNANDO,DESOTO,MS,38632,34.815833,-89.976389,CERTAIN GLYCOL ETHERS
WARING OIL CO,12202 HWY 67,BILOXI,HARRISON,MS,39532,30.4629,-88.97075,"1,2,4-TRIMETHYLBENZENE"
WARING OIL CO,12202 HWY 67,BILOXI,HARRISON,MS,39532,30.4629,-88.97075,BENZENE
ATLAS ROOFING CORP,2322 VALLEY RD,MERIDIAN,LAUDERDALE,MS,39307,32.340583,-88.727139,POLYCYCLIC AROMATIC COMPOUNDS
BORGWARNER EMISSION SYSTEMS INC,600 HWY 32 E,WATER VALLEY,YALOBUSHA,MS,38965,34.130694,-89.638667,LEAD
SANDERSON FARMS INC,4039 RIVER RIDGE RD,SUMMIT,PIKE,MS,39666,31.275,-90.374722,NITRATE COMPOUNDS
TOYOTA MOTOR MANUFACTURING MISSISSIPPI INC,1200 MAGNOLIA WAY,BLUE SPRINGS,UNION,MS,38828,34.376944,-88.895,NITRATE COMPOUNDS
TOYOTA MOTOR MANUFACTURING MISSISSIPPI INC,1200 MAGNOLIA WAY,BLUE SPRINGS,UNION,MS,38828,34.376944,-88.895,ETHYLENE GLYCOL
SCOTT PETROLEUM CORP,412 MISSISSIPPI HWY 7,GREENWOOD,LEFLORE,MS,38930,33.521564,-90.151805,CYCLOHEXANE
SCOTT PETROLEUM CORP,412 MISSISSIPPI HWY 7,GREENWOOD,LEFLORE,MS,38930,33.521564,-90.151805,ZINC COMPOUNDS
SCOTT PETROLEUM CORP,412 MISSISSIPPI HWY 7,GREENWOOD,LEFLORE,MS,38930,33.521564,-90.151805,ETHYLBENZENE
GUARDIAN FIBERGLASS INC,7046 STATE LINE RD,MINERAL WELLS,DESOTO,MS,38654,34.992167,-89.863333,LEAD COMPOUNDS
HALTER MOSS POINT,5801 ELDEN FERRY RD,MOSS POINT,JACKSON,MS,39563,30.42562,-88.5244,NICKEL COMPOUNDS
HALTER MOSS POINT,5801 ELDEN FERRY RD,MOSS POINT,JACKSON,MS,39563,30.42562,-88.5244,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)
CIVES STEEL CO,219 TERMINAL RD,ROSEDALE,BOLIVAR,MS,38769,33.828389,-91.022306,NICKEL
SABIC INNOVATIVE PLASTICS US LLC,3531 PORT & HARBOR DR,BAY SAINT LOUIS,HANCOCK,MS,39520,30.236944,-89.511111,ACRYLONITRILE
BILTRITE RIPLEY OPS LLC,16310 HWY 15 N,RIPLEY,TIPPAH,MS,38663,34.7864,-88.928631,DI(2-ETHYLHEXYL) PHTHALATE
CHOCTAW GENERATION LP LLLP,2391 PENSACOLA RD,ACKERMAN,CHOCTAW,MS,39735,33.383056,-89.208914,VANADIUM COMPOUNDS
CHOCTAW GENERATION LP LLLP,2391 PENSACOLA RD,ACKERMAN,CHOCTAW,MS,39735,33.383056,-89.208914,LEAD COMPOUNDS
CHOCTAW GENERATION LP LLLP,2391 PENSACOLA RD,ACKERMAN,CHOCTAW,MS,39735,33.383056,-89.208914,COPPER COMPOUNDS
CHOCTAW GENERATION LP LLLP,2391 PENSACOLA RD,ACKERMAN,CHOCTAW,MS,39735,33.383056,-89.208914,"SULFURIC ACID (1994 AND AFTER ACID AEROSOLS"" ONLY)"""
KLOECKNER METALS CORP,720 N CHURCH AVE,LOUISVILLE,WINSTON,MS,39339,33.143083,-89.073694,NICKEL
HYDRO CARBIDE INC,14115 SEAWAY RD,GULFPORT,HARRISON,MS,39503,30.43431,-89.07286,COBALT
AMERICAN TANK & VESSEL INC,274 EVANSTON RD,LUCEDALE,GEORGE,MS,39452,30.915944,-88.554694,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)
ESSMUELLER CO,334 AVE A AIRBASE,LAUREL,JONES,MS,39440,31.661944,-89.174444,ZINC COMPOUNDS
ESSMUELLER CO,334 AVE A AIRBASE,LAUREL,JONES,MS,39440,31.661944,-89.174444,LEAD
MUELLER COPPER FITTINGS CO INC,1033 S SPRINGS ST EXTENSION,FULTON,ITAWAMBA,MS,38843,34.2512,-88.4087,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)
HOL-MAC CORP P2,8 COMMERCE DR,BAY SPRINGS,JASPER,MS,39422,32.01852,-89.287478,MANGANESE
WARING OIL CO,1000 W MAIN ST,LOUISVILLE,WINSTON,MS,39339,33.125069,-89.072206,N-HEXANE
MPI - CREST FOAM,600 3RD AVE,HOUSTON,CHICKASAW,MS,38851,33.908306,-89.013083,DIISOCYANATES
DAK AMERICAS MISSISSIPPI INC,3303 PORT & HARBOR DR PORT BIENVILLE INDUSTRIAL PARK,BAY SAINT LOUIS,HANCOCK,MS,39520,30.232803,-89.561667,ACETALDEHYDE
BALDWIN POLE MISSISSIPPI,1633 S 1ST ST,WIGGINS,STONE,MS,39577,30.831944,-89.129333,PENTACHLOROPHENOL
INGALLS SHIPBUILDING PASCAGOULA OPERATIONS,1000 JERRY ST PE` HWY,PASCAGOULA,JACKSON,MS,395680149,30.355839,-88.573353,N-BUTYL ALCOHOL
INGALLS SHIPBUILDING PASCAGOULA OPERATIONS,1000 JERRY ST PE` HWY,PASCAGOULA,JACKSON,MS,395680149,30.355839,-88.573353,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)
HERITAGE HOME GROUP LLC - SALTILLO,234 INDUSTRIAL PARK RD,SALTILLO,LEE,MS,38866,34.355766,-88.696575,LEAD COMPOUNDS
BAXTER HEALTHCARE CORP,911 N DAVIS AVE,CLEVELAND,BOLIVAR,MS,38732,33.764467,-90.716953,CHLORINE
THOMAS & BETTS  CORP,8735 HAMILTON RD,SOUTHAVEN,DESOTO,MS,38671,34.98536,-89.999,NITRIC ACID
